year,region,unemployment_rate,ci_lower,ci_upper,weighted_numerator,weighted_denominator,effective_n,unweighted_n
2013,11,6.058818847971073,5.390955196300741,6.8034715537252595,38002.569261666664,627227.3559456667,4392.572585916641,7344
2013,12,7.455754000814217,6.670146624363281,8.325635766807483,39765.48300766667,533352.9379231667,3874.726394376607,4411
2013,14,3.980355977940834,3.500179427297301,4.523318406442943,32247.66899075,810170.4764465,5627.442947266397,6372
2013,15,5.222761171987473,4.8024060478949915,5.677715597134737,33348.209666250004,638516.84134275,9939.129284423285,10509
2013,17,3.7883266690937134,3.318602409564368,4.321565149255205,29211.37829441667,771089.2128900001,5586.095357508617,6062
2013,18,6.622214151571196,6.077762503707339,7.211693356900619,89419.86640225,1350301.6416500835,7397.580579097174,7986
2013,19,6.082747417392157,5.437094879847872,6.799557865211142,38242.65091575,628706.8702935834,4737.903110766199,5520
2013,20,4.689913374928289,4.190045065228343,5.246150192514527,54185.16799383334,1155355.41196775,6171.834941321208,7210
2013,22,4.262960206572268,3.86169346724116,4.703882296606492,75758.59220533333,1777135.8055028333,8857.35642906489,10140
2013,24,5.232470941593861,4.6267989187068315,5.912513391304292,28549.884035083334,545629.0986374167,4620.916707229786,5717
2013,25,8.282913992261433,7.672329266433654,8.937386962780435,104607.10442775,1262926.362938,7299.0009831844045,9392
2013,26,43.69657266513647,41.48801648074152,45.930409275997036,86926.40140850001,198931.85233233334,1911.8189885244842,2523
2013,27,5.62776894483118,4.962974808104366,6.375638774908102,29636.950233666666,526619.88301575,4099.743874193807,5075
2013,28,5.332831662992109,4.7641692542623115,5.965119464901146,38341.4647555,718970.0927853333,5389.825416297774,6105
2013,29,4.487218385877001,3.9363389998318503,5.111089962268204,24922.473010166665,555410.298028,4786.68409074866,6234
2013,30,5.659203647151903,5.008511643561545,6.3887461998875335,10707.187210916667,189199.53899,4316.568357284159,5440
2013,32,5.995788752200772,5.520110879820004,6.509632443167586,85367.44008558334,1423789.9901701668,8854.365790916434,9542
2013,33,5.646504375275336,5.044632240472969,6.315409560869144,38181.93338083334,676204.7958029166,5079.684502911914,5915
2013,34,4.933549997135634,4.374163875330776,5.56031311665221,16962.730699083335,343824.0356119167,5135.03138385461,5989
2013,36,3.1903834634327457,2.8290591418331203,3.5961478650849394,55815.84065516666,1749502.56904575,8088.727867111957,8827
2013,37,7.520773856828711,6.719825410330501,8.408583164836317,33143.76182883333,440696.1631845833,3753.482498789218,4362
2013,38,4.6290238688317515,4.143776709073726,5.168031131282134,26621.918201583332,575108.6828658334,6480.17652975955,7616
2013,40,1.5232634609238922,1.3414249098866,1.7293193049996707,43600.301207166674,2862295.4810930835,15375.366025727968,15870
2013,41,4.254573076654646,3.769673027973891,4.798736323829152,41194.71417858334,968245.5427695834,5926.623930408357,6610
2013,42,3.6682070535856077,3.2236914761007402,4.171375001797623,22535.331515416667,614341.862011,6065.194540442024,7130
2013,44,2.8803511555199908,2.28347691210616,3.6274497157897954,2852.0186564166665,99016.35260516667,2405.9973005750635,4664
2013,45,1.702532465171289,1.5476036822112405,1.8726759734612712,114943.15087708333,6751304.4965940835,24384.73324831852,25475
2013,46,2.770254719408614,2.5060865402734027,3.061394641471577,112407.72641133334,4057667.5359055,13449.580672130032,14802
2013,47,7.199018339426505,6.325569088927593,8.182540286896137,33425.99153108333,464313.187647,2983.606165509108,4334
2013,49,4.633156434583509,4.106725244908424,5.223393764208237,15591.733202916668,336525.07578924997,5458.79462977405,6272
2013,50,5.8647085714895155,5.354557883226964,6.420166400563485,84122.37863108334,1434382.9297850002,7480.360877744868,8349
2013,52,6.839310762950368,6.231381512212017,7.501804237487447,72306.72399025,1057222.3795115,6073.401057759197,6604
2013,53,4.942760835529334,4.43455736228586,5.50584936156662,52468.50903208333,1061522.3106675833,6303.359500781794,6859
2013,54,5.833121958220325,5.224819558727655,6.5073835653143455,23003.22119225,394355.22447516664,5140.709223520973,5933
2013,56,4.766207091309506,4.138658389143822,5.483468488822867,33637.9029485,705758.316919,3869.9414453520517,4598
2013,57,6.463942297635011,6.001756498829691,6.95908525542149,86443.14868058334,1337313.1241009166,10145.211314483919,11196
2013,58,6.958554928285837,6.178976882250699,7.828282667935331,24411.30339925,350809.95480858337,3664.3227289237198,4367
2013,60,6.022403071008076,5.581527184769156,6.495707244816995,128937.98475375,2140972.3532863334,10415.341316164659,10833
2013,61,4.674929232310482,4.0542957800706745,5.385236996092051,26194.439838,560317.3553293333,3879.4198655339405,4711
2013,63,5.22022215069492,4.68287897366623,5.815461615025432,65953.4796535,1263422.8534645834,5938.497182383498,6432
2013,64,7.220786133969466,6.381731145641763,8.160541957857246,20510.00916641667,284041.22190975,3259.9763145677443,4112
2013,65,5.901916832640984,5.491250307364332,6.341234632684111,136304.92276925,2309502.60117875,11821.180076147892,12376
2013,66,5.2041448728727016,4.555171000956002,5.9398238475055996,28026.190210250003,538535.9342385001,3965.508150783926,4982
2013,68,4.625093456886434,4.041224930752074,5.288668996067687,24724.627137416668,534575.7305855834,4369.822245668332,4791
2013,69,7.593934180623672,6.6980703504195604,8.598576814013883,39198.44047125,516180.93518991664,2991.248592208519,3848
2013,70,4.221157839355537,3.752322363318749,4.745683811891242,34117.85128725,808258.12693275,6311.689846330905,7013
2013,71,4.721605700249601,4.2779514937402245,5.208766360056819,90610.50056516667,1919061.1482101667,7991.9878485652625,11913
2013,73,5.488771014837532,4.910816857025723,6.130359427348702,37431.66120291667,681967.9870362501,5370.246884409438,6770
2013,75,6.036795571808411,5.5735766397590325,6.5358478523203924,113321.70228233334,1877183.0341835835,9422.173506702884,10311
2013,76,10.458699023905186,9.643998723088291,11.333590369502062,55898.98114541667,534473.5613640833,5043.297362961658,5882
2013,77,3.275154324976654,2.7003237808691476,3.9673622650544846,1082.9693665,33066.20876583333,3054.525428263284,3693
2013,78,4.462320907661613,3.9855257873353573,4.9931894971993005,30088.104122916666,674270.2899573334,6466.286001993796,7816
2013,79,7.843250263966525,7.012976683632932,8.76255785971249,16645.677836333332,212229.33447383333,3633.946130006291,4183
2013,80,5.836478748668355,5.4374591999268596,6.2628404329686775,116499.956766,1996065.8092446667,12405.748706427836,12900
2013,81,8.03816253374751,7.101455051451546,9.086340269668538,36956.33640475,459760.99947708333,2888.314348224595,3480
2013,82,11.566101237461297,10.623200098000666,12.580912514798909,152973.63896799998,1322603.3200585833,4102.456867782339,4725
2013,83,10.450685822034757,9.33570772953022,11.681669979269829,44285.39371258333,423755.86125849996,2615.453698794564,3108
2013,84,11.521669286033289,10.308584310953368,12.85704345676725,11474.751438,99592.78602025,2413.5907948826552,3105
2013,85,12.468597499222202,11.207518477344298,13.849441612629764,17722.07918375,142133.70176441668,2403.7939439198135,2899
2013,86,8.231960882331908,7.392885516878987,9.156852849121398,26900.14821675,326776.91987683333,3735.5329697326906,4569
2013,87,7.067048281200562,6.282442716394873,7.941338918981367,35190.31126775,497949.21256391663,3674.0318060954705,4503
2013,88,5.225449682428302,4.58498517256847,5.949800231402174,19194.386327666667,367325.062802,4096.950355326623,4578
2013,89,4.416052378317728,3.8411748899301843,5.072428607090531,20240.532725583333,458339.9604805833,4293.374837912225,4890
2013,90,8.05360769843522,6.862471989377814,9.43055757386953,27839.937938583334,345682.81670825003,1730.529411226891,2518
2013,91,9.840362523175758,8.731737291556705,11.072667786011708,22149.287811833332,225086.09575783333,2490.8473297142878,2925
2013,92,3.952361826103976,3.579326948094656,4.362515136824631,81047.24048091668,2050602.7546776668,9527.277875386906,11304
2013,93,19.360636974729122,17.69619493409621,21.141417118621327,23695.70367375,122391.13674141667,2019.5687233369451,2321
2013,94,5.659952521760073,5.057623875534311,6.329232397301404,46800.25164858333,826866.50583475,5084.3538808777375,5969
2013,95,5.968563731381753,5.2201279816862876,6.8165889025227635,15890.936687166668,266243.8972313333,3393.004246009545,3850
2013,96,26.940309057323635,24.874023908166592,29.111726630063767,174799.553059,648840.192171,1681.3256885764183,2485
2013,97,5.6932866426421995,5.016467871510832,6.455215424652614,38247.14789466667,671793.82130875,3995.7447963019627,4531
2013,98,7.425463194655912,6.661950069582424,8.268729109414767,37459.13693858333,504468.69045883336,4097.540589207322,5009
2013,99,8.291315768718366,7.315202097108313,9.384490529062898,7312.155817166667,88190.53599133334,2733.5701725236513,3227
2014,1,7.237982525208704,6.619557961379255,7.909289118086976,82551.7783565,1140535.7510740834,6208.79947700867,6889
2014,3,5.689396965636184,5.269908883011345,6.14011223004891,149448.88548641666,2626796.59002675,10898.029739985355,11473
2014,4,4.993770623737314,4.6043347687101654,5.414275604370551,76120.55404216667,1524310.18117525,11125.507916222357,12413
2014,5,6.86881383257609,6.238686996932298,7.557455474849388,73007.09260675,1062877.7309483334,5659.226919715092,6301
2014,7,5.309658192970832,4.801520969318621,5.868255922459812,73475.54101958334,1383809.2462685,6800.5337604758815,7359
2014,8,5.845457532985251,5.237468292966482,6.519169529772509,43683.8866345,747313.3863003333,5157.775763996317,6180
2014,10,5.579089810506533,4.815666734220086,6.455329815977392,23554.734924916665,422196.73324775,3021.255900313352,3821
2014,11,7.225968080626632,6.49705989656887,8.029630196037534,43918.2671155,607783.8515955834,4392.306790215326,7167
2014,12,7.45652757089961,6.658247983003987,8.34196209448463,39563.160528416665,530584.24517625,3746.468173858022,4313
2014,14,3.994216263197868,3.5093954971367305,4.542861343789662,32519.772971583334,814171.5627973333,5534.152173803441,6326
2014,15,5.018169415768916,4.601564131343743,5.470329502166287,31850.209206666666,634697.7666115,9716.131106565972,10376
2014,17,4.328157487129176,3.8176000853764402,4.9035146552572355,32979.72325216667,761980.6661435,5411.193566528706,5871
2014,18,6.579974177995412,6.030334127325642,7.175886017086321,87182.77079483333,1324971.32110925,7205.572608801901,7773
2014,19,5.582737554526605,4.962272048130245,6.27566101664735,34893.48609425,625024.65418525,4705.843845061799,5479
2014,20,4.541182025120883,4.049142255928569,5.089841304347523,52823.554498,1163211.5648699168,6164.639235627536,7174
2014,22,4.226596546670751,3.8225156901896034,4.671318387766033,75002.68873033334,1774541.0024860834,8649.327066423846,9934
2014,24,4.251698003257639,3.696723752067007,4.885761424579094,22722.543426,534434.5578775833,4440.261771658677,5492
2014,25,8.853496664811658,8.215457314160584,9.535940022747694,109989.13323775001,1242324.2183498335,7115.452850061159,9197
2014,26,29.81214090061681,27.76575067149209,31.942658775480222,62161.43216066667,208510.4601105,1839.8052693698037,2523
2014,27,5.418535696468241,4.764858960034577,6.156091647040182,28734.1317185,530293.2992990834,4079.5983074588707,5016
2014,28,5.337210287095589,4.76807326277316,5.97002309989255,38124.58706316667,714316.7499947499,5385.0283646935695,6119
2014,29,4.166136145968966,3.6225229123591633,4.7872744851591795,22645.355299833333,543557.7356670001,4538.400677333198,6061
2014,30,6.0786582234612485,5.385737601444807,6.854270512887344,11388.336143833334,187349.50584783332,4076.908901390629,5269
2014,32,6.237657833589541,5.748530721594238,6.765416066610546,87905.34748533333,1409268.5079961666,8699.568168745993,9402
2014,33,5.046809986286691,4.479774813632379,5.681349668019861,34076.33903066667,675205.5084946667,5112.433902719826,5906
2014,34,4.327033864452822,3.801737970145568,4.921198202306532,14375.428806,332223.6260755,5091.404189073451,5896
2014,36,3.0245011823382026,2.6668816719481225,3.4283870703884416,53306.26045475,1762481.0585638331,7796.831661305724,8610
2014,37,7.0154299442987815,6.230916612908712,7.8904069844076625,29756.56404208333,424158.80820341664,3646.7596083425565,4157
2014,38,3.9484528086031756,3.5010019099878984,4.450453429478212,22580.877382583334,571891.78843375,6482.172212251896,7593
2014,40,1.3434578735715297,1.1718358519980054,1.5398232916596877,39085.60699066667,2909328.8118338333,15104.19779726915,15548
2014,41,4.529671454528781,4.012028480226986,5.110546271888463,43961.305760749994,970518.6392005833,5520.982307930727,6257
2014,42,3.6904778718027402,3.237784600661595,4.203715076171114,22118.052696583334,599327.6064755,5872.754684803616,6969
2014,44,3.103439319110266,2.4699250005581654,3.8929586588125287,2917.585774333333,94011.36849583333,2305.7150587790547,4511
2014,45,1.476657408742469,1.3349031534984135,1.633215468986672,102785.20083033333,6960666.720784334,25178.930457573217,26227
2014,46,2.716941722617785,2.4485308105385593,3.0138671195644418,110585.85993875,4070233.049835167,12736.064040682679,14202
2014,47,6.664048447342465,5.825662661617352,7.613334396690761,30249.0850065,453914.5422714167,2998.3772558561623,4209
2014,49,3.6799664838303094,3.196768130741335,4.233007567928915,11942.603937333333,324530.23661516665,5091.50629615182,5931
2014,50,5.13636668870278,4.655827798140804,5.663556970551532,73522.00886716667,1431401.0919211667,7384.654153352931,8288
2014,52,6.635418943165355,6.031360301702122,7.29527905285795,69713.21077,1050622.5962085833,5966.727334164267,6637
2014,53,4.444468136132864,3.958113125237814,4.987480837702102,46143.61254325,1038225.7478259166,6173.597036377017,6692
2014,54,5.140496154158939,4.567766270469907,5.78068792845512,19967.7291945,388439.7263549167,5104.996588546664,5813
2014,56,4.578395588785538,3.9667690638160904,5.279143177345562,32551.45532725,710979.527566,3911.8484103471005,4495
2014,57,5.815613856443986,5.368474273874262,6.297517255938331,74610.96782183334,1282942.2596405833,9761.05289994043,10749
2014,58,6.532603696382798,5.769557224354118,7.388653182804564,22342.62110533333,342017.09063883335,3586.971463379565,4263
2014,60,5.871794863056907,5.43248259041217,6.344249957282303,126066.30868641667,2146980.8061514166,10225.624517826514,10678
2014,61,4.420366047024808,3.794131484702719,5.1444356891611935,23995.31862025,542835.5562635,3575.494035666837,4451
2014,63,4.626673230285207,4.114815384558225,5.198750859391377,58767.839840500004,1270196.4654823334,5784.946097794614,6300
2014,64,6.52805374701212,5.718799000321168,7.442784206527284,18409.475782833335,282005.57924725,3162.682604678086,4035
2014,65,6.072795049814678,5.652539058976851,6.5221363576002,138445.149195,2279759.94676825,11599.57680392612,12134
2014,66,5.0850350112830665,4.427818686648274,5.83384667258038,26755.972281333336,526170.85667975,3763.5771614696787,4821
2014,68,4.324782595480756,3.7408161825790187,4.99517944670306,22910.57769441667,529750.9687159166,4056.289906820246,4613
2014,69,7.531613919930563,6.634611968141973,8.538799569367328,41478.70297533333,550727.9504273334,2957.4052553501824,3849
2014,70,4.132649177949504,3.670196591364766,4.650558646920808,33732.142815666666,816235.3338785834,6350.556113298094,7086
2014,71,4.677515330281801,4.222453924951108,5.178967632151277,90909.83122625,1943549.6157053334,7502.1337001077045,11549
2014,73,4.759200902744425,4.197413541462594,5.391946772394834,30977.5444715,650898.0205823333,4894.53283745646,6280
2014,75,6.243817350983904,5.7633151317893745,6.76150589585917,116106.57177233334,1859544.6542656666,9036.44798736295,9923
2014,76,10.073766869032436,9.267161038866009,10.942112315186659,53926.967288416665,535320.7791039166,4964.604748177575,5799
2014,77,3.2862834946114994,2.698276632486743,3.997164541041165,1088.0876840833334,33109.97623508333,2917.0132240756075,3762
2014,78,3.7689936476798898,3.3369974326964944,4.254453177509646,26295.492201166668,697679.39824875,6639.761080679358,7975
2014,79,8.470439445135975,7.58133756134129,9.453145493495892,17325.435442583333,204539.98348966666,3404.8550976632687,3894
2014,80,5.3044542201537395,4.923368998731906,5.71326418692306,105626.400624,1991277.4479735,12381.924140089042,12830
2014,81,8.439702445134822,7.495788523113394,9.490285044060855,38583.63673391667,457168.2116134167,2989.580345324996,3527
2014,82,10.20173734131099,9.315146340700602,11.162325046643765,135578.70154358333,1328976.594943,4128.325985988965,4666
2014,83,9.454680405225766,8.366620914924306,10.6677664017839,41371.27211825,437574.5170125834,2487.68102322723,3003
2014,84,10.386255121291615,9.229470729065607,11.66938680379166,10147.953767416666,97705.60850766666,2404.988510622872,3082
2014,85,10.907074784518047,9.746192521969741,12.187559239573401,15981.002236333334,146519.59899475,2507.381107385962,2975
2014,86,8.085592300626697,7.25241594625711,9.005192567146409,26085.99487833333,322623.17846908333,3722.2678358207454,4508
2014,87,6.044933475243494,5.303796617120925,6.882108005941387,28487.58226125,471263.7844224167,3512.5198499831927,4275
2014,88,4.825867431634545,4.206709454066311,5.5308935775316295,17343.39220025,359383.93347816664,4038.042126196844,4542
2014,89,4.182040116841117,3.6137003462519446,4.835280697220209,18949.844041416665,453124.39651416667,4142.357065666562,4807
2014,90,8.589330859879256,7.381380780046726,9.973672728615442,29354.62828316667,341756.86979625,1799.840914694459,2465
2014,91,13.068679741193936,11.801887374303105,14.449170915869908,29642.13849275,226818.15669041665,2491.701787968158,2957
2014,92,3.9219759776211465,3.547306033568108,4.3344405767403265,81212.14074275001,2070694.4970124168,9362.923842312703,11217
2014,93,19.15190137317124,17.535041729237,20.880098744066526,24042.466423500002,125535.66330066667,2124.847599347866,2466
2014,94,5.110934191513612,4.544323810619749,5.743941392512715,41515.947660833335,812296.6585985001,5190.368068967336,5966
2014,95,6.263307323194016,5.479962687340391,7.150158071478847,16197.959813916666,258616.7176235,3242.589112764541,3689
2014,96,21.454804741276224,19.537569409317694,23.505219114795747,135657.58416308332,632294.6575323334,1642.8920035889023,2408
2014,97,4.957702206886363,4.331234505105579,5.669412156120104,33877.777820166666,683336.2797206667,4055.838742764322,4631
2014,98,7.426506322854302,6.669639882291559,8.26165856002056,37294.58129758333,502182.04464208335,4174.293781780542,5069
2014,99,8.732771874697736,7.742031231312016,9.836778640448351,7497.752078583333,85857.64275266667,2795.3425191887245,3237
2015,1,8.044230157349077,7.406299740820428,8.731926024590305,93389.62492733334,1160951.6771721668,6473.397663232657,7103
2015,3,6.015015358627992,5.589757676513967,6.470408504734114,163797.85143725,2723149.3466146667,11209.956827012982,11766
2015,4,6.212162982938477,5.7748180711367105,6.680281169864839,93292.28536733333,1501768.15424125,10928.317829864327,12209
2015,5,6.883382088539035,6.2589465536268305,7.565088034979269,72894.31395591667,1058989.7962701668,5780.322048138356,6410
2015,7,5.632662676165014,5.110222451591522,6.205021565031904,78560.20896616667,1394725.9667900833,6824.678563735114,7396
2015,8,5.286943202881227,4.704157937066731,5.937429724435679,38582.98192233333,729778.63468075,5070.314538912535,6202
2015,10,5.827026325348308,5.0375619729987555,6.731442000456414,23999.23360375,411860.7376004167,2948.5153351102595,3849
2015,11,6.829811237437858,6.124888880311037,7.609287888664699,40975.717691,599953.8825669166,4444.903027727417,7361
2015,12,7.50427045554163,6.69972889795112,8.396730990426178,39502.064639916665,526394.4693084167,3709.704811273735,4327
2015,14,4.075064248590224,3.576008773892293,4.640414444212476,32870.59393916667,806627.6243506667,5318.414885947777,6152
2015,15,4.650538436563076,4.2503259836459275,5.086433193641334,29014.599092916666,623897.6301066667,9760.555388985722,10400
2015,17,5.553895466346862,4.978219467652974,6.191804157356514,42450.168948000006,764331.43557025,5483.238529298103,6000
2015,18,7.2360225138898375,6.662208860353637,7.855099255744009,95555.94194625001,1320558.9363884167,7254.879261601829,7840
2015,19,6.840143626937357,6.139016951848976,7.614848422566646,41838.105155666664,611655.36043575,4502.8463920061195,5343
2015,20,4.4729012713026854,3.9839092968858916,5.018775733048638,52141.9896855,1165730.84275375,6145.343754545015,7252
2015,22,4.246853883786303,3.8396016514653226,4.695192738295047,74735.77891525,1759791.6236435,8551.684275050744,9887
2015,24,5.602043503152577,4.969798123078887,6.309381368689887,30362.28573166667,541985.8970138334,4538.63494351473,5666
2015,25,8.175658135486158,7.573619597507659,8.820986261213209,103235.18404758333,1262714.0511110001,7419.028350353351,9444
2015,26,30.56925844608307,28.517934429030845,32.700635385557455,66879.30553150001,218779.61367450003,1860.9847405600187,2597
2015,27,5.707658089828255,5.032233579333024,6.46756395756958,30277.541752083333,530472.2405506667,4024.20006575829,4908
2015,28,5.55061443717849,4.9687761978197,6.196142972160964,39222.594972666666,706635.19177175,5358.058107594261,6002
2015,29,4.288810770281304,3.7464027000180233,4.905746793115071,23379.80860525,545135.0002955834,4708.421390607417,6071
2015,30,4.438038996862445,3.8567485267812,5.10229221005963,8265.96808225,186252.71404991666,4215.507863778912,5313
2015,32,7.668119090179933,7.123963336767806,8.250147376027243,105420.13316758334,1374784.7670048333,8583.710883811673,9337
2015,33,5.325735723923305,4.740597470473818,5.978565502894362,35802.604369583336,672256.4961073333,5066.6410052410465,5939
2015,34,5.281170942530534,4.694171606702195,5.9370010845154795,16901.48173733333,320032.8472843334,4987.689221295825,5797
2015,35,7.239226042397736,6.636952166123458,7.891533978064014,65639.13381833333,906714.7984315833,6562.235901091024,7012
2015,36,3.418246030732103,3.039819455786715,3.8419161813780933,60333.720328083335,1765049.0861584167,7906.315371081207,8796
2015,37,7.4752756883847455,6.6612279130464715,8.379874261460104,31555.941514416667,422137.49472075,3604.232271876886,4249
2015,38,4.211355178216611,3.7463808386207624,4.731202234403361,24091.856843583333,572068.98549425,6407.18407321718,7608
2015,40,2.0697016295940167,1.8539133088086042,2.3100157096565437,62148.11432483334,3002757.18181775,15010.761381655448,15636
2015,41,5.076211295724373,4.532974739387791,5.680676067114001,50106.435767,987083.3353450833,5633.196440374173,6367
2015,42,4.076269478343056,3.5938869564598424,4.620295845354808,24419.3226655,599060.5575818333,5719.815763526204,6903
2015,44,4.286517941243298,3.4980529404541896,5.243048070323172,3998.29908975,93276.15431816666,2085.901495772992,4619
2015,45,1.7807671920342039,1.6235117095107716,1.9529522653391103,123803.42965125,6952252.389029417,24810.260938026007,25930
2015,46,3.279471874553072,2.982490789770259,3.604925992172177,135817.57804566668,4141446.6487588333,12602.822952863058,14104
2015,47,7.667395010646653,6.765960371042812,8.677750356823402,34298.597234583336,447330.5103879167,2982.164856341403,4277
2015,49,4.546776749545491,4.015989463906719,5.143957746160373,14830.015826333334,326165.47156875,5255.894224496329,6143
2015,50,6.857478828970441,6.299403706603708,7.461057990949714,98856.0085325,1441579.4929598332,7280.356599663744,8231
2015,52,6.768486129584736,6.161506077093296,7.430525993490648,70972.14592350001,1048567.5018714167,6028.583136291626,6680
2015,53,4.825568445279382,4.310958534752859,5.3981431389784476,48516.18347716666,1005398.30752225,5983.784443243447,6522
2015,54,6.188968724236829,5.558340744304539,6.885928579020642,23862.857015416666,385570.81282325,5070.589888542963,5800
2015,56,4.6705926929066495,4.040598958910917,5.393291797503894,32779.539216833335,701828.2554720833,3752.813639084313,4579
2015,57,6.248561004713063,5.786091027267682,6.745348730257739,81423.79311941667,1303080.71023075,9791.052469546676,10864
2015,58,6.90103089667517,6.105780038945693,7.791264853649615,23124.06732558333,335081.34758133336,3482.3137907104106,4167
2015,60,6.115218379681283,5.666555353225192,6.596921110779971,130836.66517941667,2139525.64006775,10200.94597939725,10736
2015,61,4.659565410504445,4.024018308801382,5.3898527946177115,25315.81954275,543308.5988165,3673.01927996822,4565
2015,63,4.686771346148031,4.1744381609250665,5.258533157171481,59527.128217000005,1270109.502268,5854.241226478396,6377
2015,64,6.348680067592145,5.54556814720817,7.259160439913896,17789.348851333332,280205.47045900003,3119.6970660054535,4025
2015,65,6.515636851273538,6.081093106095116,6.978924905257679,149422.1044655,2293284.7222185833,11618.869075564538,12218
2015,66,6.160668506656755,5.453023782201076,6.953391336844389,32495.153939083335,527461.4906478333,3955.0380956681606,4954
2015,67,8.418458553240582,7.445181303678547,9.505900757710805,16664.81215625,197955.6239525,2794.4564829105248,2974
2015,68,4.618149528687695,4.02831343648041,5.289590824707037,24470.953450166668,529886.5551700833,4268.741701291127,4709
2015,69,7.6928700397179455,6.747566679086141,8.758168159673057,40392.26658733333,525061.08095925,2704.9618002665425,3671
2015,70,4.133758103741899,3.671846765900752,4.650971426069768,33725.76590716667,815862.1056379166,6368.200381622833,7000
2015,71,4.942430249726844,4.476617839783645,5.453945147884713,95596.11016508334,1934192.3979679167,7570.660740850381,11453
2015,73,4.9149216647448375,4.351437136326221,5.547142226818448,31923.706923,649526.2610590834,5035.508723121885,6386
2015,75,6.975331216531308,6.463217685327723,7.524757773046765,129537.39770416668,1857078.8064825835,8855.128942226529,9851
2015,76,10.371663169798042,9.553004174603217,11.251750828827829,55466.88618958333,534792.5909424167,4952.496985225957,5915
2015,77,4.076141026404646,3.3919043859583704,4.891417655438977,1302.9609359166668,31965.5509335,2688.689501160041,3552
2015,78,5.337712302979991,4.829095115792093,5.896579792731202,36547.578853666666,684704.9218681667,6824.708033391043,8015
2015,79,8.6494337083837,7.757430980103303,9.633293354605154,17837.102852,206222.78236216668,3454.7221677872217,3991
2015,80,6.12025163533693,5.712321533333562,6.555287640659553,124573.30914275,2035427.8968448334,12433.467449127831,12961
2015,81,9.219586372483523,8.254749490499183,10.284554224150034,42290.93382416667,458707.49636216665,3125.1860566068603,3582
2015,82,10.779537335951158,9.836221434434899,11.801478314840157,140885.32296658334,1306970.0356870834,3828.6200734781187,4476
2015,83,10.168720323033876,8.986369190073523,11.487001301532423,43755.2579795,430292.66800058336,2247.47016518349,2808
2015,84,9.757504233516984,8.649409135418734,10.990480453251353,9630.154202083333,98694.85035941667,2471.95133201202,3072
2015,85,10.668936546548386,9.515144110697792,11.944168156622164,15404.468805333334,144386.16949425,2484.460386066085,2984
2015,86,8.76079124192721,7.892273209368786,9.714805984590003,28035.584807,320012.01755416667,3702.0022408668387,4547
2015,87,6.977308892864276,6.1944506330993425,7.850824853624373,32736.956544916666,469191.7334833333,3642.1785577761243,4412
2015,88,5.309080640521547,4.663558184271887,6.038296034526729,19170.72475225,361093.1166863333,4098.734719826293,4543
2015,89,4.235016837355519,3.6577671939912753,4.898732888915023,18970.4054115,447941.6762684167,4062.5769785464354,4711
2015,90,9.318625530482887,8.000456695820803,10.8284154123338,30906.058153666665,331658.97752375,1627.251023832183,2296
2015,91,15.155827059350452,13.763887865876962,16.661335841152326,32881.53444141667,216956.38458166667,2353.3468952591297,2793
2015,92,3.973920180269288,3.5999731029987547,4.384944113219183,82840.88893983333,2084613.8115995,9533.498591505786,11312
2015,93,18.721390053990135,17.155528719049297,20.394989114895388,23617.158366166666,126150.66668691667,2226.6769784412036,2528
2015,94,4.9860236878399435,4.421440406241339,5.61846194345517,40710.81057833333,816498.53925925,5092.891355976554,5909
2015,95,5.853393777235475,5.11768186320486,6.687416323168385,15404.502155833334,263172.1483653333,3446.189663890311,3839
2015,96,17.135846994412734,15.340328904324826,19.0941237099226,105849.87519466667,617710.2026481667,1547.4900312390398,2161
2015,97,4.934335136078903,4.309508147857032,5.644410847422387,33102.71032391667,670864.6537175,4057.636284487942,4569
2015,98,7.3417082279635535,6.589060686244165,8.172806316828408,36748.91462908333,500549.9195556667,4173.824017484403,5014
2015,99,7.88991812392767,6.934324307001802,8.964514135908228,6670.5443365833335,84545.16551133333,2714.833526773476,3195
2016,1,8.630188776559674,7.956755164284413,9.35482667860215,97865.59476591667,1133991.35638525,6203.467614588202,6881
2016,3,5.820559394425387,5.396997788099275,6.275157565614266,161108.23344625,2767916.66451425,10932.517159346386,11709
2016,4,6.070424149497886,5.63526892417759,6.536854311340064,90013.86470066666,1482826.6111868334,10787.781189058913,12123
2016,5,5.919573054335565,5.340948142901937,6.556542747613324,62215.754477083334,1051017.59714775,5800.727160966713,6397
2016,7,5.652331453660456,5.1248662060918475,6.230519723504834,79182.83316491666,1400888.0019525,6713.4137389610605,7365
2016,8,4.938681781680603,4.386417660508365,5.55643699964626,36323.50969033333,735489.9808501666,5282.409858297554,6309
2016,10,5.934375574343327,5.143622557638992,6.8379313663081716,24539.472072333334,413513.9706766667,2997.4372109354504,3863
2016,11,7.106295827694003,6.367369623842538,7.9237168230801975,41126.20479525,578729.1409256667,4194.510941976497,7202
2016,12,7.668834013841246,6.851645893725969,8.574515361902163,39772.56281075,518625.94416525,3671.3195618097643,4238
2016,14,3.9739812043322513,3.485329307641041,4.5279292037992676,32691.830216166665,822646.8253178333,5411.705514667626,6309
2016,15,4.598695827665758,4.203643512649155,5.028925595980698,28701.037189833332,624112.5368015834,9912.012250354734,10523
2016,17,5.560733228713499,4.9835704013941236,6.200377184665877,41243.44439933333,741690.7573693333,5460.580105215277,5920
